rho_left, u_left, p_left, c_left, rho_right, u_right, p_right, c_right
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322   1.00000   0.00000   1.00000   1.18322
